word,spell
مواسات,/movāsāt/
خانه پرورد,/xāneparvard/
قره نی,/qareney/
خانه پرور,/xāneparvar/
خیره کش,/xirekoš/
غارت زده,/qāratzade/
خیری,"/xiri, xeyri/"
همان,/hamān/
بنیادگر,/bonyādgar/
غارت زدگی,/qāratzadegi/
کافر,/kāfa(e)r/
همام,/homām/
مربع مستطیل,/morabba'mostatil/
کافته,/kāfte/
بوکسور,/boksor/
آژنگ,/'āžang/
واصل,/vāsel/
گلوگاه,/ga(e)lugāh/
مربوب,/marbub/
طرسوسی,/tarsusi[y]/
لیله,/leyle/
طرز,/tarz/
جامع,/jāme'/
نوید,/na(o)vid/
اتر,/'eter/
دیفساقوس,/difsāqus/
دیفروجس,/difrujes/
جماع,/jemā'/
گل شکر,/golša(e)kar/
جماش,/jammāš/
گردبرگرد,/gerdbargerd/
گردبند,/gordband/
سینه راما,/sinerāmā/
سینه درد,/sinedard/
اریژینال,/'orižināl/
بام,/bām/
بامبو,/bāmbo/
بالنگو,/bāla(e)ngu/
حافی,/hāfi/
مفارق,/mafāreq/
حافل,/hāfel/
طاریه,/tāriye/
مفارش,/mafāreš/
پیوندکرده,/peyvandkarde/
رشادت,/re(a)šādat/
انقص,/'anqas/
لگام گسیخته,/le(o)gāmgosixte/
لگد,/lagad/
مه جبین,/mahjabin/
مهجع,/mahja'/
رشاد,/rašād/
کماهه,/komāhae/
معادی,/mo'ādi/
طرف داری,/tarafdāri/
انقسام,/'enqesām/
طرف دار,/tarafdār/
خمان,/xamān/
دوال پا,/davālpā/
سیمین ساق,/siminsāq/
تشجیع,/tašji'/
جنان,/janān/
خماندن,/xamāndan/
خوش بو,/xošbu/
گوهردار,/go[w]hardār/
عروس,/'arus/
جاجم,/jājem/
گوهرخیز,/go[w]harxiz/
اطراح,/'etterāh/
اساسی,/'asāsi/
نوبنیاد,/no[w]bonyād/
غژم,/qožm/
اساطیر,/'asātir/
مثمن,/mosamman/
مثنا,/masnā/
مجهول المکان,/majhulolmakān/
مقوله,/maqule/
آدخ,/'ādax/
هم قران,/hamqerān/
مجهول المالک,/majhulolmālek/
هم قدم,/hamqadam/
سب,/sab[b]/
پیش خورد,/pišxord/
مقوس,/moqavvas/
دین پژوه,/dinpažuh/
ساییده,/sāy(')ide/
دین پرور,/dinparvar/
تازه داماد,/tāzedāmād/
گردان سپهر,/gardānsepehr/
گردانده,/gardānde/
خنیده,/xanide/
والد,/vāled/
خنیدن,/xanidan/
لشک,/lašk/
کالوخ,/kālux/
کتاب خوان,/ketābxān/
لشتن,/leštan/
جنیبت,/janibat/
زاغر,/zāqar/
زاغ دل,/zāqdel/
مجد,/majd/
ژکفری,/žakfari/
مستفیض,/mostafiz/
کوربخت,/kurbaxt/
جان اوبار,/jān[']o[w]bār/
ظاهرسازی,/zāhersāzi/
ظاهرساز,/zāhersāz/
سرسره,/sorsore/
طلق,/talq/
کاپ,/kāp/
شوروا,/šurvā/
یونجه,/yonje/
سل,/sal/
کابینه,/kābine/
سرسرا,/sarsarā/
تب یازه,/tabyāze/
زلالیه,/zolāliy[y]e/
نکهت,/nakhat/
تبهکار,/tabahkār/
فالج زده,/fālejzade/
قلچماق,/qolčomāq/
تلوک,/taluk/
اکت مکت,/'eketma(e)ket/
گچ بری,/gačbori/
لای,/lāy/
گچ بر,/gačbor/
مدیون,/madyun/
آشفتگی,/'āšoftegi/
زلت,/zallat/
جلیل,/jalil/
افشا,/'efšā/
جلیقه,/jeliqe/
جنس,/jens/
جنرال,/jenerāl/
آشغال کله,/'āšqālkalle/
مذاب,/mozāb/
هم ارز,/ham[']arz/
طاب,/tāb/
مهاجات,/mohājāt/
طا,/tā/
ترومبوز,/to(e)romboz/
گران گوش,/gerānguš/
مبایعت,/mobāye'at/
مبایعه,/mobāye'e/
مانیتیسم,/mānyetism/
تبییض,/tabyiz/
غیار,/qiyār/
تبیره زن,/tabirezan/
بسمل,/besmel/
غیاث المستغیثین,/qiyāsolmostaqisin/
مهابط,/mahābet/
بسم اﻟﻠﻪ الرحمن الرح...,/besmellāherrahm-ānerrahim/
عطب,/'atab/
نفله,/nefle/
مهتر,/mehtar/
هم خانه,/hamxāne/
باژگاه,/bāžgāh/
هم خاندان,"/hamxān[a,e]dān/"
مهتدی,/mohtadi/
ترسیده,/tarside/
سپرنده,/separande/
رباعیات,/robā'iy[y]āt/
شمشادگون,/šemšādgun/
رباعی,/robā'i/
زیرافکن,/zir[']afkan/
سپرم,/separam/
سارک,/sārak/
سارق,/sāreq/
ترسیدن,/tarsidan/
گشنیز,/gešniz/
گشنی,/gošni/
متفرعن,/mote(a)far'en/
متفرع,/motafarre'/
پیاله,/piyāle/
سبزه,/sabze/
متقلب,/mote(a)qalleb/
متقلد,/motaqalled/
غضا,/qazā/
غضارت,/qazārat/
پی افکن,/pey[']afkan/
بفتری,/baftari/
بفج,/bafj/
اونیفرم,/'oniform/
مساح,/massāh/
ضمین,/zamin/
غلبه,/qalabe/
مساجد,/masājed/
مغبه,/maqabbe/
مغتبط,/moqtabet/
ذبایح,/zabāyeh/
شوکه,/šok[k]e/
هدر,/hadar/
اعطا,/'e'tā/
اونس,/'ons/
بادگرد,/bādgard/
کم عمر,/kam'omr/
مع الاسف,/ma'al'asaf/
بادگیر,/bādgir/
گاراژ,/gārāž/
شکرپنیر,/šekarpanir/
اسپیره,/'espire/
عباسی,/'abbāsi/
داسگاله,/dāsgāle/
اسپیرومتر,/'espirometr/
شوکل,/šukal/
اضحیه,/'o(e)zhiy[y]e/
بالو,/bālu/
بالوایه,/bālvāye/
اخضر,/'axzar/
اخص الخواص,/'āxsas[s]olxavās/
کنانه,/kanāne/
طبیبه,/tabibe/
طبیبانه,/tabibāne/
وزیر,/vazir/
فادوسیدن,/fādusidan/
بقسماط,/baqsamāt/
انگوپا,/'angupā/
سوداکده,/so[w]dākade/
ملوث,/molavvas/
ملوان,/malavān/
ملابست,/molābesat/
سودازده,/so[w]dāzade/
حمایل,/hamāyel/
حماید,/hamāyed/
صمد,/samad/
اثناعشر,/'e(a)snā'ašar/
هراسه,/harāse/
سرشکسته,/saršekaste/
شارک,/šārak/
تلف,/talaf/
پایون,/pāyon/
هراسنده,
سرشکستگی,/saršekastegi/
دستاسنگ,/dastāsang/
اسکان,/'eskān/
اسکافی,/'eskāfi/
هم یوغ,/hamyuq/
هفهف,/hafhaf/
هفوت,/hafvat/
شارلاتان,/šārlātān/
رایض,/rāyez/
چین,/čin/
آری,/'āri/
آریا,/'ār[i]yā/
باربردار,/bārbardār/
مثانه,/masāne/
چیمکانی,/čimkāni/
حمیت,/hamiy[y]at/
دستاس,/dastās/
جنوب,/jo(a)nub/
سلعه,/sa(e)l'e/
نمک پرورده,/namakparvarde/
جنم,/janam/
تشبث,/tašabbos/
چترمان,/čatrmān/
خوارتن,/xārtan/
جدکاره,/jedkāre/
مجدود,/majdud/
باربری,/bārbari/
رب الارباب,/rabbol'arbāb/
شاتون,/šāton/
تبسم,/tabassom/
خواربار,/xārbār/
متجسد,/motajassed/
شاتل,/šātel/
متجزی,/motajazzi/
هشت پایان,/haštpāyān/
هشتده,/haštdah/
عنصل,/'onsol/
رب العالمین,/rabbol'ālamin/
عنعنه,/'an'ane/
آکنیدن,/'ākanidan/
طاعت پیشه,/tā'atpiše/
حوالی,/havāli/
تبسط,/tabassot/
تیفوس,/tifus/
چوبه,/čube/
پیشکش,/piškeš/
جثه,/josse/
تیف گنج,/tifganj/
پیش کسوت,/piškesvat/
پیچی ئیل,/pičI'[y]il/
زنبورک چی,/zamburakči/
فرق,/farq/
صریح,/sarih/
صریحا,/sarihan/
ظالم نهاد,/zālemnahād/
اجتذاب,/'ejtezāb/
ظالمین,/zālemin/
استدامه,/'estedāme/
اجتثاث,/'ejtesās/
پاراب,/pārāb/
عفو,/'afv/
عفن,/'afen/
گودال,/go[w]dāl/
پیل مرغ,/pilmorq/
پیلو,/pilu/
پار,/pār/
بهترین,/behtarin/
زین,/zeyn/
گوداب,/go[w]dāb/
قساوت,/qa(e)sāvat/
شقیق,/šaqiq/
شقیقه,/šaqiqe/
قسامه,/qasāme/
تفجیر,/tafjir/
فرفیون,/farfiyun/
تفجع,/tafajjo'/
زیلوچه,/ziluče/
لطم,/latm/
بدگفت,/badgoft/
بدگزین,/badgozin/
قلفه,/qo(a)l[a]fe/
پیخ,/pix/
پرسنگ,/parsang/
جت,/jet/
پرسنده,/porsande/
کتابچه,/ketābče/
مکین,/makin/
مرگامرگ,/margāmarg/
نعلبکی,/na'lbe(a)ki/
کافل,/kāfel/
کافشه,/kāfše/
محض,/mahz/
بلال,/balāl/
بشنزه,/bo(a)šanze/
بلاگردان,/balāgardān/
شکم پایان,/šekampāyān/
اکر,/'okar/
شکم پرست,/šekamparast/
فدفد,/fadfad/
پاتر,/pātar/
پاتله,/patele/
اکذوبه,/'okzube/
دست پخت,/dastpoxt/
دست پرور,/dastparvar/
فدرنگ,/fadrang/
سفیدمو,/sefidmu/
سفیدمهره,/sefidmohre/
طاقچه,/tāqče/
پنگ,/pang/
تفاعل,/tafā'ol/
خش خشه,/xašxaše/
عصیب,/'asib/
سبک پر,/sabokpar/
تعلم,/ta'allom/
پنکه,/panke/
تعلل,/ta'allol/
عصیان گر,/'o(e)syāngar/
خش خش,/xešxeš/
آشفته حال,/'āšoftehāl/
سبک پا,/sabokpā/
جاغر,/jāqar/
شلاق,/šallāq/
آزمایشگر,/'āz[e]māyešgar/
جاعل,/jā'el/
طاقت فرسا,/tāqatfarsā/
وش,/vaš/
نرگسی,/nargesi/
بیوگرافی,/biyog[e]rāfi/
نخاع,/noxā'/
نرگه,/narge/
آزمایشگاه,/'āz[e]māyešgāh/
بیولوژی,/biyoloži/
زنبلغ,/zambaloq/
تفاضل,/tafāzol/
شکند,/šakand/
برغست,/barqast/
شکننده,/šekanande/
بسند,/basand/
کاتابولیسم,/kātābolism/
نابالغ,/nābāleq/
ناباک,/nābāk/
بسنج,/besanj/
کارکننده,/kārkonande/
فله,/fa(o)l[l]e/
کارکیا,/kārkiyā/
لطایم,/latā'(y)em/
الغیاث,/'alqiyās/
لطایف الحیل,/latāy(')efolhiyal/
لوت,/lut/
ساقه,/sāqe/
ساقه آغوش,/sāqe'āquš/
مصر,/mesr/
لوترا,/lutarā/
بدساخت,/badsāxt/
غوادی,/qavādi/
چلو,/če(o)lo[w]/
جادوبند,/jāduband/
چلوار,/čelvār/
غوات,/qovāt/
بدزهره,/badzahre/
یتیمچه,/yatimče/
چشمیزک,/če(a)šmizak/
ساسر,/sāsar/
افدم,/'afdo(a)m/
زناشوهری,/zanāšo[w]hari/
ساسم,/sāsem/
تفضیل,/tafzil/
زنازاده,/zenāzāde/
سبق السبق,/sabqosabaq/
افضل,/'afzal/
ملتمس,/moltamas/
اکرومیسین,/'akromāysin/
اکرم,/'akram/
اصمام,/'esmām/
هرگزی,/hargezi/
افضال,/'efzāl/
قیماق,/qeymāq/
قیماز,/qeymāz/
خانی,/xāni/
نت,/not/
خانه وار,/xānevār/
آدمیزاد,/'ādamizād/
هرگز,/hargez/
آدمیزاده,/'ādamizāde/
نپخته,/napoxte/
لرزش,/larzeš/
هارب,/hāreb/
منسد,/monsad[d]/
منسرح,/monsareh/
گالوانیزه,/gālvānize/
ثوم,/sum/
ثؤلول,/so'lul/
استبداد,/'estebdād/
تلافی,/talāfi/
پادرم,/pādram/
قلما سنگ,/qalmāsang/
تلاعب,/talā'ob/
موکت,/mu(o)ket/
صافکاری,/sāfkāri/
مناکحت,/monākehat/
موکب,/mo[w]keb/
ردا,/re(a)dā/
استانیدن,/'estānidan/
پاینت,/pāynt/
قلم,/qalam/
مطامع,/matāme'/
ردالصدرعلی العجز,/raddossadre'alal'ajoz/
اعور,/'a'var/
نظیف,/nazif/
گلاوه,/gelāve/
گلاننده,/galānande/
پوپیتر,/pupitr/
خاخام,/xāxām/
پرویزن,/parvizan/
پرویزن گر,/parvizangar/
نامبردار,/nāmbordār/
کبر,/kabr/
دیاگرام,/diyāg[e]rām/
شوها,/šo[w]hā/
شونیز,/šuniz/
رئوس,/ro'us/
دی اکسید,/di'[y]oksid/
ریواس,/rivās/
مطالعه,/motāle'e/
شاهدانج,/šāhdānaj/
قوت,/qovvat/
کاف,/kāf/
فاغره,/fāqere/
کاغه,/kāqe/
قوبا,/qubā/
شکرگزار,/šokrgozār/
شکرگر,/šekargar/
اتهام,/'ettehām/
اتومبیل,/'otomobil/
منتجع,/montaja'/
سخ,/sax/
پرگار,/pargār/
کرج,/karj/
زردرخ,/zardrox/
دامادی,/dāmādi/
کرته,/karte/
عرعر,/'ar'ar/
گاهنبار,/gāhambār/
عرضه,/'arze/
آیینه,/'āy(')ine/
زبرجد,/ze(a)barjad/
عطاس,/'otās/
زبرتنگ,/ze(a)bartang/
گاهنامه,/gāhnāme/
جدا,/jodā/
خرده فروش,/xordeforuš/
پرکین,/porkin/
تکیده,/ta(e)kide/
سلوک,/soluk/
چاپلوس,/čāplus/
سگ ماهی,/sagmāhi/
سلوفان,/selo(u)fān/
چاپخانه,/čāpxāne/
سگلاس,/saglās/
تکیدن,/ta(e)kidan/
فرموش,/far[a]muš/
بال,/bāl/
یون,/yon/
شهدانج,/šahdānaj/
لوله کش,/lulekeš/
لوله,/lule/
آب زیرکاه,/'ābzir[e]kāh/
انگارده,/'engārde/
قسوت,/qasvat/
جامع الاطراف,/jāme'ol'atrāf/
شمعدانی,/šam'dāni/
تصنیف,/tasnif/
خداشناسی,/xodāšenāsi/
تصنع,/tasanno'/
غمناک,/qamnāk/
بشیر,/bašir/
غرورانگیز,/qorur[']angiz/
پیروزروز,/piruzruz/
غرورآمیز,/qorur[']āmiz/
نمک,/namak/
نمط,/namat/
بحل,/behel[l]/
پرخواب,/porxāb/
ضعفا,/zo'afā/
واگن,/vāgon/
جان ستانی,/jānsetāni/
جادوستان,/jādus[e]tān/
سه شنبه,/sešambe/
واگفتن,/vāgoftan/
سه شش,/sešeš/
غرتشن,/qortašan/
چنبر,/čambar/
چنب,/čanab/
جان ستان,/jānsetān/
چراخور,/čerāxor/
پت پت,/petpet/
غربیله,/qarbile/
شکرخیز,/šekarxiz/
ترویج,/tarvij/
مستدعی,/mostad'i/
صیقل,/seyqal/
وجدان,/ve(o)jdān/
وجد,/vajd/
پتانسیل,/potānsiyel/
فراروی,/farāruy/
اقتناص,/'eqtenās/
دوبه دو,/dobedo/
دوبه هم زنی,/dobehamzani/
هار,/hār/
برهمن,/be(a)rahman/
برهمایی,/be(a)rahmāy(')i/
تجزیه,/tajziye/
ژد,/žad/
غول پیکر,/qulpeykar/
تجریع,/tajri'/
یدور,/yodur/
یدوفرم,/yodoform/
پیازآب,/piyāz[']āb/
سکیزه,/sekize/
پاک بازی,/pākbāzi/
پیاز,/piyāz/
خریف,/xarif/
دوشیدن,/dušidan/
لامحاله,/lāmahāle/
اختن,/'axtan/
اختناق,/'extenāq/
پاک باز,/pākbāz/
خریطه,/xarite/
سترنگ,/satrang/
سترون,/setarvan/
جزع,/jaz'/
قس,/qa(e)s[s]/
جزر,/jazr/
لامح,/lāmeh/
قساسی,/qosāsi‌/
بنگ,/bang/
چمدان,/čame(a)dān/
بنگاب,/bangāb/
چرخله,/čarxale/
آمیخته,/'āmixte/
شاشوله,/šāšule/
ماهرخ,/māhrox/
نغمه طراز,/naqmete(a)rāz/
انجلاب,/'enjelāb/
ماهرانه,/māherāne/
شاشو,/šāšu/
آمیختن,/'āmixtan/
گرزش,/garzeš/
ینی چری,/yeničeri/
ملتقط,/moltaqet/
اغنیا,/'aqniyā/
شیمه,/šime/
تاچه,/tāče/
شیمی,/šimi/
تاخ,/tāx/
بیدمشک,/bidmešk/
فروپوشیدن,/forupušidan/
طباع,/tebā'/
هم خداوند,/hamxodāvand/
زال تنی,/zāltani/
چلانده,/če(a)lānde/
چلاندن,/čelāndan/
زالزالک,/zālzālak/
طباطبایی,/‌tabātabāy(')i/
روشن ضمیر,/ro[w]šanzamir/
روشن روان,/ro[w]šanravān/
اشتر,/'aštar/
سحاب,/sahāb/
سحا,/sehā/
دبر,/dobor/
ابدا,/'ebdā/
اشترابه,/'oštorābe/
اطماع,/'atmā'/
دبدبه,/dabdabe/
دراعه,/dor[r]ā'e/
درافتادن,/dar[']oftādan/
شورگز,/šurgaz/
ادراج,/'adrāj/
سبزی,/sabzi/
فیبرینوژن,/fibrinožen/
تاشکل,/tāškel/
زحیر,/zahir/
چشنده,/če(a)šande/
سلیم,/salim/
تحت الشعاع,/tahtoššo'ā'/
ثانیه شمار,/sāniyešo(e)mār/
تحت اللفظی,/tahtollafzi/
علی حده,/'alāhedde/
سلیله,/salile/
زیر,/zir/
کسکن,/kaskan/
علی ای حال,/'alā'ayye(o)hāl/
تنبو,/tambu/
تنبنده,/tambande/
سبزه ناک,/sabzenāk/
پرنیان,/parniyān/
کسک,/kasak/
پرنیانی,/parniyāni/
تاشک,/tāšak/
مشاهره,/mošāhere/
مشاهده,/mošāhede/
حزان,/hozzān/
حزام,/hezām/
کرومانیون,/ko(e)romān[i]yon/
کو کو,/kuku/
سبحان اللـه,/sobhānallāh/
کوکنار,/kuknār/
ترخان,/tarxān/
دوشس,/dušes/
توپ,/tup/
توپال,/tupāl/
دوشانیدن,/dušānidan/
بامه,/bāme/
بام گلان,/bāmgolān/
دچار,/dočār/
راوق,/rāva(o)q/
راوقی,/rāva(o)qi/
ممیزی,/momayyezi/
خرم,/xarm/
ممیز,/momayyaz/
چماق,/čomāq/
چمان,/čamān/
کامل العیار,/kamelol'ayar/
وه وه,/vahvah/
دیفرانسیل,/difrānsiyel/
پیش بندر,/pišbandar/
وهنگ,/vehang/
دیفتونگ,/diftong/
مبل,/mobl/
پیش بند,/pišband/
قعود,/qo'ud/
یوغ,/yuq/
بیرق,/beyraq/
یوشن,/yušan/
سیو,/siv/
سیورسات,/soyursāt/
سوبژکتیو,/subžektiv/
معاشر,/ma'āšer/
دل نگران,/delnegarān/
شهباز,/šahbāz/
سوبلمه,/sublame/
جهر,/jahr/
دلنگان,/dela(e)ngān/
اجرت المسمی,/'ojratolmosammā/
عاطر,/'āter/
گزار,/gozār/
پیرو,/peyro[w]/
دار,/dār/
اجرت المثل,/'ojratolmesl/
تسنیم,/tasnim/
عصابه,/'esābe/
قیر,/qir/
شب رو,/šabro[w]/
برور,/barvar/
برودری,/bo(e)rodri/
دون اشل,/dun'ešel/
قید,/qeyd/
تسنن,/tasannon/
خربندگی,/xarbandegi/
گیره,/gire/
گیرنده,/girande/
آشتی پذیر,/'āštipazir/
خیاط,/xayyāt/
آشتی کنان,/'āštikonān/
لگدمال,/lagadmāl/
خیاشیم,/xayāšim/
لباس شویی,/lebāsšuy(')i/
حمائم,/hamā'(y)em/
دستگیری,/dastgiri/
بچل,/bačal/
لباسات,/lebāsāt/
آژنده,/'āžande/
بچم,/bečam/
آژند,/'āžand/
جواسیس,/javāsis/
دستگیره,/dastgire/
پیش آگهی,/piš[']āgahi/
پیش,/piš/
گرزیدن,/garzidan/
شرایین,/šarāy(')in/
سگالش,/segāleš/
جانی٢,/jāni/
نارگیل,/nārgil/
مقنع,/moqne'/
نیل,/neyl/
نارمشک,/nārmošk/
آماریلیس,/'āmārilis/
آماریدن,/'āmāridan/
حربه,/harbe/
متنجان,/motanjān/
حربگاه,/harbgāh/
فهمیدن,/fahmidan/
فهمیدگی,/fahmidegi/
آتشگیره,/'ātašgire/
مقنطرات,/moqantarāt/
متنبی,/motanabbi/
هژهار,/hažhār/
متالم,/mote(a)'allem/
هژیر,/ha(o)žir/
مجددا,/mojaddadan/
متاکد,/mota'akked/
اغما,/'eqmā/
همه,/hame/
زبره,/zebre/
پذرفتکار,/pa(e)zroftkār/
تقسیط,/taqsit/
پذرفتگار,/pa(e)zroftgār/
ناملایم,/nāmolāyem/
زبر و زرنگ,/zebrozerang/
بداهت,/be(a)dāhat/
هموم,/homum/
احتوا,/'ehtevā/
اشتردل,/'oštordel/
اشترزهره,/'oštorzahre/
احتیاج,/'ehtiyāj/
پخس,/paxs/
خدعه,/xod'e/
بغی,/baqy/
خدشه,/xadše/
بغند,/baqand/
عدسی,/'adasi/
بداوت,/badāvat/
باخته,/bāxte/
اغلیسون,/'eqlisun/
باخه,/bāxe/
اوغور,/'oqur/
خداوند,/xodāvand/
خداوندگار,/xodāvand[e]gār/
بلغه,/bolqe/
مرما,/marmā/
اعتیاد,/'e'tiyād/
بلفرخج,/bolfaraxj/
اعجاب,/'e'jāb/
مرمت,/mare(a)mmat/
عاریت,/'āriy[y]at/
عاریت سرا,/'āriy[y]atsarā/
لچر,/lačar/
ارتقاب,/'erteqāb/
افشه,/'afše/
آبا,/'ābā/
لچ,/lač/
افصاح,/'efsāh/
چلچلی,/čelčeli/
یابس,/yābes/
خوردن,/xordan/
یابر,/yāber/
پری رو,/pariru/
پی درو,/peydero[w]/
پری رخ,/parirox/
نشره,/našre/
الفنجیدن,/'alfanjidan/
موغ,/muq/
آما,/'āmā/
پسان پریشب,/pasānparišab/
موعود,/mo[w]'ud/
پسان پریروز,/pasānpariruz/
پی درپی,
لواشه,/lavāše/
لواشک,/lavāšak/
خشک سر,/xošksar/
نان پاره,/nānpāre/
ببر,/babr/
باییدن,/bāyidan/
غم دیدگی,/qamdidegi/
آزگار,/'āz[e]gār/
خشکستان,/xoškestān/
الفنجگاه,/'alfanjgāh/
کراسه,/kor[r]āse/
کشت کار,/keštkār/
کراز,/korāz/
آزما,/'āz[e]mā/
حجاب,/hejāb/
قدرانداز,/qadar[']andāz/
بلاج,/balāj/
بلاچین,/balāčin/
پنج انگشت,/panj[']angošt/
بسور,/bosur/
ارکئون,/'arko(e)'on/
پنجاه,/panjāh/
ظرف شویی,/zarfšuy(')i/
لهب,/lahab/
ظرفا,/zorafā/
ارگ,/'arg/
فقیر,/faqir/
فقید,/faqid/
سپاه,/sepāh/
پیچ,/pič/
خشک جان,/xoškjān/
ماجوج,/ma'juj/
دکوراسیون,/dekorāsiyon/
پی جویی,/peyjuy(')i/
ارجا,/'arjā/
لایغفر,/lāyoqfar/
ارج,/'arj/
کف بین,/kafbin/
جگرگون,/jegargun/
ماجرا,/māj(e)arā/
مکار,/makkār/
دیوزد,/divzad/
دیوزی,/divzi/
کفایی,/ke(a)fāy(')i/
مکاثرت,/mokāserat/
محتاج,/mohtāj/
درمان,/darmān/
درما,/darmā/
درمان پذیر,/darmānpazir/
رازی,/rāzi/
محبوس,/mahbus/
صحت,/sehhat/
وهمن,/vahman/
وهم,/vahm/
خاتم کار,/xātamkār/
خاتم سازی,/xātamsāzi/
درماندگی,/darmāndegi/
صحبت,/sohbat/
کاردیا,/kārdiyā/
پدردار,/pedardār/
پدرخوانده,/pedarxānde/
مع القصه,/ma'algesse/
لبیب,/labib/
مرافق,/marāfeq/
دوالک بازی,/davālakbāzi/
پلغیدن,/poloqidan/
کاردیده,/kārdide/
ساردین,/sārdin/
مدرج,/madraj/
سارخک دار,/sāraxkdār/
مدرجه,/madraje/
زغنگ,/zaqang/
مهذب,/mohazzab/
عمرانی,/'omrāni/
قواس,/qavvās/
ستوهیده,/sotuhide/
عمران,/'omrān/
برآشفته,/bar[']āšofte/
مطلقه,/motallaqe/
نشلیدن,/našlidan/
پلاتین,/pelātin/
مشتد,/moštad[d]/
مشتبه,/moštaba(e)h/
پلاتونیسم,/pelātonism/
مضروب,/mazrub/
مضروب فیه,/mazrubonfih/
باغستان,/bāqestān/
قیح,/qeyh/
پرپیچ و تاب,/porpičotāb/
مشترک,/moštara(e)k/
نازنین,/nāzanin/
پرپهنا,/porpahnā/
کاه,/kāh/
فردان,/fardān/
نازورمند,/nāzurmand/
آب شش,/'ābšoš/
فردافرد,/fardanfard/
گشاده میان,/gošādemiyān/
آجیل خوری,/'ājilxori/
عاصم,/'āsem/
عاصفه,/'āsefe/
می خواری,/meyxāri/
یکران,/yakrān/
میخوش,/meyxoš/
پخل,/paxal/
تندبار,/tondbār/
پخلوچه,/paxluče/
تندباد,/tondbād/
فیر,/fir/
تطوف,/tatavvof/
یک راست,/yekrāst/
رادیوگرافی,/rād[i]yog[e]rāfi/
گذشتنی,/gozaštani/
فصوص,/fosus/
رادیوگرام,/rād[i]yog[e]rām/
پاچالدار,/pāčāldār/
قارب,/qāreb/
عرف,/'orf/
قاراسیا,/qārāsiyā/
حمدونه,/hamdune/
پاچال,/pāčāl/
فرامشت,/farāmošt/
آجیل,/'ājil/
سالیون,/sāliyun/
خربزه,/xarboze/
فرامش,/farāmoš/
گذشتن,/gozaštan/
مطلق العنان,/motlaqol'enān/
سالینه,/sāline/
افتادگی,/'oftādegi/
تیک تاک,/tiktāk/
مخلب,/mexlab/
نشل,/našal/
شوخ چشم,/šuxče(a)šm/
تیقن,/tayaqqon/
سترلاب,/sotorlāb/
سترگ,/se(o)torg/
سبیوش,/sebyuš/
مستکفی,/mostakfi/
ابوالچپ,/'abolčap/
مستکشف,/mostakšef/
طرف,/tarf/
ناباور,/nābāvar/
فعلی,/fe'li/
فغاک,/faqāk/
ابوالبشر,/'abolbašar/
پاسیفیسم,/pāsifism/
دریافت,/daryāft/
پرتودرمانی,/parto[w]darmāni/
دادخواهی,/dādkāhi/
بی خردی,/bixeradi/
ناشنود,/nāse(o)nud/
ناشنوایی,/nāšenavāy(')i/
تحرق,/taharroq/
گلبیز,/golbiz/
رساله,/resāle/
ویرج,/viraj/
کف,/kaf/
ویرایش,/virāyeš/
رسالت,/resālat/
قباب,/qebāb/
دادخواه,/dādxāh/
چشم بندک,/če(a)šmbandak/
علاقه,/'alāqe/
علاف,/'allāf/
چشم بندی,/če(a)šmbandi/
زوغ,/zuq/
موژیک,/mužik/
مقرمه,/meqrame/
مطرز,/motarraz/
موژان,/mužān/
پیوگانی,/payugāni/
منجلی,/monjali/
تعرض,/ta'arroz/
منجم,/manjam/
پامچال,/pāmčāl/
پامال,/pāmāl/
مارکیوا,/mārkivā/
انوشه,/'ano[w]šah/
مصیبت زدگی,/mosibatzadegi/
مارکیز,/mārkiz/
غچک,/qe(a)čak/
انور,/'anvar/
سرزن,/sarzan/
غثیان,/qasayān/
توافق,/tavāfoq/
ارغون,/'arqun/
سرخس,/saraxs/
عقبی,/'oqbā/
دیان,/dayyān/
توافر,/tavāfor/
دیانا,/diyānā/
مصاحبه,/mosāhebe/
آچار,/'āčār/
سرخ فام,/sorxfām/
بچگی,/baččegi/
شوامخ,/šavāmex/
فراماسونری,/fe(a)rāmāsoneri/
مصیبت زا,/mosibatzā/
راقیه,/rāqiye/
شالنگ,/šālang/
گزاف گویی,/gazāfguy(')i/
عالم,/'ālam/
بندش,/bandaš/
بندزن,/bandzan/
خبرچین,/xabarčin/
شاهسون,/šāhsavan/
ذلاقت,/za(e)lāqat/
فاضله,/fāzele/
ذلالت,/zalālat/
فجور,/fojur/
صنوبر,/se(a)no[w]bar/
نور,/no[w]r/
صنو,/senv/
قود,/qavad/
چاپنده,/čāpande/
سباع,/sebā'/
پاراف,/pārāf/
فاضلانه,/fāzelāne/
پولانی,/pulāni/
تشییع,/tašyi'/
فژ,/faž/
پولادین,/pulādin/
سال گردش,/sālgardeš/
فزونی,/fozuni/
یکسان,/yeksān/
کاسکینه,/kāskine/
مانو متر,/mānometr/
لامیه,/lāmiyye/
مانوس,/ma'nus/
اسرارآمیز,/'asrār[']āmiz/
نوشیدن,/nušidan/
چنگال خوست,/čangālxost/
اسلاو,/'eslāv/
پیروزی,/piruzi/
جاری,/jāri/
غرم,/qorm/
سالگرد,/sālgard/
جاروکش,/jārukeš/
ادات,/'adāt/
فقد,/faqd/
منتر,/mantar/
انفاق,/'enfāq/
اروس,/'arus/
انفاس,/'anfās/
ژغاره,/žaqāre/
منقوط,/manqut/
غرما,/qoramā/
ژغار,/žaqār/
